AD_LEVEL,TA_ID,TAMBON_E,AM_ID,AMPHOE_E,CH_ID,CHANGWAT_E,LAT,LONG
4,303103,Non Pradu,3031,Sida,30,Nakhon Ratchasima,15.521,102.479
4,340109,Chaeramae,3401,Mueang Ubon Ratchathani,34,Ubon Ratchathani,15.251,104.802
4,310502,Yoei Prasat,3105,Nong Ki,31,Buri Ram,14.739,102.564
4,311503,Pa Chan,3115,Phlapphla Chai,31,Buri Ram,14.717,103.241
4,840303,Chai Khram,8403,Don Sak,84,Surat Thani,9.182,99.653
4,640107,Ban Lum,6401,Mueang Sukhothai,64,Sukhothai,16.983,99.870
4,470812,Khon Sawan,4708,Wanon Niwat,47,Sakon Nakhon,17.593,103.748
4,950502,La-Ae,9505,Yaha,95,Yala,6.466,101.186
4,310416,Ban Sing,3104,Nang Rong,31,Buri Ram,14.735,102.789
4,440314,Hae Tai,4403,Kosum Phisai,44,Maha Sarakham,16.281,103.139
4,311301,Na Pho,3113,Na Pho,31,Buri Ram,15.635,102.944
4,190401,Nong Mu,1904,Wihan Daeng,19,Saraburi,14.288,100.932
4,441301,Chuen Chom,4413,Chuen Chom,44,Maha Sarakham,16.551,103.144
4,551404,Nam Kian,5514,Phu Phiang,55,Nan,18.737,100.841
4,311002,Nong Khu,3110,Lam Plai Mat,31,Buri Ram,14.999,102.803
4,450522,Ratchathani,4505,Thawat Buri,45,Roi Et,15.883,103.728
4,330522,Huai Samran,3305,Khukhan,33,Si Sa Ket,14.715,104.115
4,312204,Hua Fai,3122,Khaen Dong,31,Buri Ram,15.267,103.180
4,303002,Non Chan,3030,Bua Lai,30,Nakhon Ratchasima,15.699,102.472
4,930508,Pantae,9305,Khuan Khanun,93,Phatthalung,7.783,100.051
4,720414,Wat Dao,7204,Bang Pla Ma,72,Suphan Buri,14.350,100.106
4,360410,Ban Bua,3604,Kaset Sombun,36,Chaiyaphum,16.242,101.874
4,441205,Huai Toei,4412,Kut Rang,44,Maha Sarakham,16.123,103.049
4,860802,Thung Takhrai,8608,Thung Tako,86,Chumphon,10.131,99.097
4,490514,Nam Thiang,4905,Khamcha-i,49,Mukdahan,16.569,104.398
4,361603,Tako Thong,3616,Sap Yai,36,Chaiyaphum,15.565,101.670
4,330421,Suan Kluai,3304,Kantharalak,33,Si Sa Ket,14.682,104.777
4,300102,Pho Klang,3001,Mueang Nakhon Ratchasima,30,Nakhon Ratchasima,14.906,102.102
4,321302,Sadao,3213,Buachet,32,Surin,14.532,104.014
4,320120,Ram,3201,Mueang Surin,32,Surin,14.848,103.650
4,342605,Khok Chamrae,3426,Thung Si Udom,34,Ubon Ratchathani,14.752,104.908
4,311901,Nong Waeng,3119,Ban Mai Chaiyaphot,31,Buri Ram,15.553,102.907
4,451106,Hua Thon,4511,Suwannaphum,45,Roi Et,15.736,103.877
4,270612,Fak Huai,2706,Aranyaprathet,27,Sa kaeo,13.646,102.480
4,320404,Bu Kraeng,3204,Chom Phra,32,Surin,15.079,103.683
4,350103,Tat Thong,3501,Mueang Yasothon,35,Yasothon,15.777,104.205
4,920619,Nai Tao,9206,Huai Yot,92,Trang,7.860,99.727
4,720113,Sa Kaeo,7201,Mueang Saphan Buri,72,Suphan Buri,14.502,100.014
4,400410,Ban Phue,4004,Nong Ruea,40,Khon Kaen,16.540,102.556
4,801906,Sam Tambon,8019,Chulabhorn,80,Nakhon Si Thammarat,8.060,99.806
4,841205,Tha Chi,8412,Ban Na San,84,Surat Thani,8.756,99.275
4,400102,Samran,4001,Mueang Khon Kaen,40,Khon Kaen,16.537,102.837
4,610402,Nong Yang,6104,Nong Chang,61,Uthai Thani,15.343,99.815
4,670110,Chon Phrai,6701,Mueang Phetchabun,67,Phetchabun,16.341,101.153
4,700503,Krap Yai,7005,Ban Pong,70,Ratchaburi,13.908,99.868
4,190111,Nong Pla Lai,1901,Mueang Saraburi,19,Saraburi,14.456,100.962
4,600103,Kriang Krai,6001,Mueang Nakhon Sawan,60,Nakhon Sawan,15.719,100.218
4,770306,Saeng Arun,7703,Thap Sakae,77,Prachuap Khiri Khan,11.573,99.628
4,570512,Mae Yen,5705,Phan,57,Chiang Rai,19.454,99.732
4,660503,Ho Krai,6605,Bang Mun Nak,66,Phichit,16.068,100.381
4,240305,Bueng Nam Rak,2403,Bang Nam Priao,24,Chachoengsao,13.908,100.926
4,110501,Na Kluea,1105,Phra Samut Chedi,11,Samut Prakarn,13.530,100.494
4,560311,Chiang Ban,5603,Chiang Kham,56,Phayao,19.586,100.234
4,570902,Huai Khrai,5709,Mae Sai,57,Chiang Rai,20.286,99.870
4,130406,Sala Khru,1304,Nong Suea,13,Pathum Thani,14.244,100.928
4,440815,Lan Sakae,4408,Phayakkhaphum Phisai,44,Maha Sarakham,15.568,103.159
4,130205,Khlong Ha,1302,khlong Luang,13,Pathum Thani,14.106,100.710
4,430522,Sang Nang Khao,4305,Phon Phisai,43,Nong Khai,17.899,103.010
4,930606,Han Thao,9306,Pak Phayun,93,Phatthalung,7.288,100.267
4,141304,Plai Klat,1413,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.382,100.315
4,331606,Thung Sawang,3316,Wang Hin,33,Si Sa Ket,15.018,104.224
4,170608,Thong En,1706,In Buri,17,Sing Buri,15.046,100.385
4,630301,Sam Ngao,6303,Sam Ngao,63,Tak,17.250,99.034
4,330413,Cham,3304,Kantharalak,33,Si Sa Ket,14.543,104.575
4,840902,Phasaeng,8409,Ban Ta Khun,84,Surat Thani,8.928,98.840
4,350402,Yo,3504,Kham Khuean Kaeo,35,Yasothon,15.693,104.222
4,341405,Nong Mueang,3414,Muang Sam Sip,34,Ubon Ratchathani,15.571,104.735
4,301214,Kut Chok,3012,Bua Yai,30,Nakhon Ratchasima,15.571,102.502
4,343003,Kong Phon,3430,Na Tan,34,Ubon Ratchathani,15.965,105.270
4,390102,Nong Phai Sun,3901,Mueang Nong Bua Lam Phu,39,Nong Bua Lam Phu,17.263,102.395
4,260402,Bueng San,2604,Ongkharak,26,Nakhon Nayok,14.052,100.938
4,660303,Wang Chik,6603,Pho Prathap Chang,66,Phichit,16.351,100.264
4,303105,Nong Tat Yai,3031,Sida,30,Nakhon Ratchasima,15.617,102.591
4,810301,Ko Lanta Yai,8103,Ko Lanta,81,Krabi,7.534,99.073
4,961104,Sako,9611,Su-ngai Padi,96,Narathiwat,6.008,101.849
4,350901,Thai Charoen,3509,Thai Charoen,35,Yasothon,16.060,104.432
4,730108,Don Yai Hom,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.725,100.070
4,230202,Mai Rut,2302,Khlong Yai,23,Trat,11.910,102.805
4,800406,Kapiat,8004,Chawang,80,Nakhon Si Thammarat,8.519,99.460
4,400201,Nong Bua,4002,Ban Fang,40,Khon Kaen,16.497,102.596
4,320901,Ra-Ngaeng,3209,Sikhoraphum,32,Surin,14.898,103.824
4,860301,Bang Son,8603,Pathio,86,Chumphon,10.658,99.264
4,600305,Tha Mai,6003,Chum Saeng,60,Nakhon Sawan,15.915,100.253
4,440615,Wang Mai,4406,Borabue,44,Maha Sarakham,16.031,103.039
4,470501,Phang Khon,4705,Phanh khon,47,Sakon Nakhon,17.390,103.704
4,301103,Mueang Nat,3011,Kham Sakaesaeng,30,Nakhon Ratchasima,15.386,102.248
4,660509,Wang Taku,6605,Bang Mun Nak,66,Phichit,16.049,100.514
4,460104,Phai,4601,Mueang Kalasin,46,Kalasin,16.522,103.575
4,451006,Wang Luang,4510,Selaphum,45,Roi Et,16.090,103.995
4,400101,Nai Mueang,4001,Mueang Khon Kaen,40,Khon Kaen,16.438,102.837
4,640308,Nong Krading,6403,Khiri Mat,64,Sukhothai,16.798,99.851
4,402003,Phu Pha Man,4020,Phu Phaman,40,Khon Kaen,16.677,101.910
4,401401,Waeng Noi,4014,Waeng Noi,40,Khon Kaen,15.813,102.423
4,411110,Wang Thong,4111,Ban Dung,41,Udon Thani,17.759,103.320
4,402103,Ban Non,4021,Sam Sung,40,Khon Kaen,16.560,103.027
4,330307,Tham,3303,Kanthararom,33,Si Sa Ket,15.232,104.616
4,300818,Nong Sai,3008,Dan Khun Thot,30,Nakhon Ratchasima,15.360,101.855
4,180704,Kut Chok,1807,Nong Mamong,18,Chai Nat,15.241,99.894
4,311406,Mueang Fai,3114,Nong Hong,31,Buri Ram,14.843,102.741
4,320111,Nok Mueang,3201,Mueang Surin,32,Surin,14.858,103.491
4,451501,Moei Wadi,4515,Moei Wadi,45,Roi Et,16.395,104.167
4,320110,Kae Yai,3201,Mueang Surin,32,Surin,14.951,103.513
4,460402,Samakkhi,4604,Rong Kham,46,Kalasin,16.318,103.713
4,560116,Tha Champi,5601,Mueang Phayao,56,Phayao,19.245,99.815
4,570712,Chan Chawa Tai,5707,Mae Chan,57,Chiang Rai,20.239,99.936
4,350305,Huai Kaeng,3503,Kut Chum,35,Yasothon,16.007,104.291
4,410903,Ban Prong,4109,Si That,41,Udon Thani,16.991,103.089
4,341402,Lao Bok,3414,Muang Sam Sip,34,Ubon Ratchathani,15.657,104.667
4,401209,Nong Waeng Nang Bao,4012,Phon,40,Khon Kaen,15.887,102.611
4,360308,Nong Kham,3603,Khon Sawan,36,Chaiyaphum,15.853,102.234
4,540505,Pong Pa Wai,5405,Den Chai,54,Phrae,18.024,99.991
4,130603,Bueng Kham Phoi,1306,Lam Luk Ka,13,Pathum Thani,13.961,100.731
4,730510,Nin Phet,7305,Bang Len,73,Nakhon Pathom,14.121,100.235
4,840607,Takrop,8406,Chaiya,84,Surat Thani,9.464,99.229
4,640407,Pa Faek,6404,Kong Krailat,64,Sukhothai,16.969,99.927
4,411112,Ban Tat,4111,Ban Dung,41,Udon Thani,17.573,103.248
4,311014,Nong Bua Khok,3110,Lam Plai Mat,31,Buri Ram,15.006,102.889
4,350405,Thung Mon,3504,Kham Khuean Kaeo,35,Yasothon,15.747,104.286
4,370111,Na Mo Ma,3701,Mueang Amnat Charoen,37,Amnat Charoen,15.885,104.478
4,960510,Marue Bo Tok,9605,Ra-ngae,96,Narathiwat,6.337,101.660
4,420204,Tha Sawan,4202,Na Duang,42,Loei,17.432,101.940
4,320515,Ban Phluang,3205,Prasat,32,Surin,14.602,103.408
4,370503,Rai Si Suk,3705,Senangkhanikhom,37,Amnat Charoen,16.092,104.639
4,180204,Tha Chanuan,1802,Manorom,18,Chai Nat,15.379,100.138
4,410119,Khok Sa-At,4101,Mueang Udon Thani,41,Udon Thani,17.356,102.638
4,310424,Nong Yai Phim,3104,Nang Rong,31,Buri Ram,14.690,102.863
4,900704,Tha Bon,9007,Ranot,90,Songkhla,7.842,100.342
4,380504,,3805,Pak Khat,38,Bueng Kan,18.292,103.346
4,250601,Ban Sang,2506,Ban Sang,25,Prachin Buri,14.026,101.210
4,401612,Nong Kung Soen,4016,Phu Wiang,40,Khon Kaen,16.633,102.518
4,400117,Bueng Niam,4001,Mueang Khon Kaen,40,Khon Kaen,16.430,102.922
4,481006,Phon Chan,4810,Phon Sawan,48,Nakhon Phanom,17.409,104.424
4,471207,Phon Sung,4712,Sawang Daen Din,47,Sakon Nakhon,17.538,103.400
4,671105,Sadao Phong,6711,Khao kho,67,Phetchabun,16.545,100.968
4,950111,Lam Phaya,9501,Mueang Yala,95,Yala,6.584,101.162
4,310120,Chum Het,3101,Mueang Buri Ram,31,Buri Ram,15.033,103.093
4,342001,Tan Sum,3420,Tan Sum,34,Ubon Ratchathani,15.326,105.156
4,440606,Kamphi,4406,Borabue,44,Maha Sarakham,15.959,103.144
4,340301,Khong Chiam,3403,Khong Chiam,34,Ubon Ratchathani,15.296,105.452
4,710901,Phanom Thuan,7109,Phanom Thuan,71,Kanchanaburi,14.129,99.705
4,460304,Dong Ling,4603,Kamalasai,46,Kalasin,16.250,103.661
4,801605,Khao Phang Krai,8016,Hua Sai,80,Nakhon Si Thammarat,7.976,100.272
4,540111,Ban Thin,5401,Mueang Phrae,54,Phrae,18.154,100.224
4,700803,Don Sai,7008,Pak Tho,70,Ratchaburi,13.368,99.776
4,300212,Sa Wan Phraya,3002,Khon Buri,30,Nakhon Ratchasima,14.528,102.384
4,841607,Sakhu,8416,Phrasaeng,84,Surat Thani,8.590,99.166
4,402608,,4026,Wiang Kao,40,Khon Kaen,16.723,102.330
4,410703,Na Chum Saeng,4107,Thung Fon,41,Udon Thani,17.561,103.193
4,810509,Ban Klang,8105,Ao Luek,81,Krabi,8.352,98.792
4,161005,Khao Ruak,1610,Lam Sonthi,16,Lop Buri,15.374,101.330
4,161006,Khao Noi,1610,Lam Sonthi,16,Lop Buri,15.112,101.387
4,450707,Non Chai Si,4507,Phon Thong,45,Roi Et,16.213,103.956
4,470104,Non Hom,4701,Mueang Sakon Nakhon,47,Sakon Nakhon,17.053,104.196
4,670104,Sadiang,6701,Mueang Phetchabun,67,Phetchabun,16.396,101.164
4,660305,Dong Suea Lueang,6603,Pho Prathap Chang,66,Phichit,16.270,100.182
4,930302,Khuan Kha Nun,9303,Khao Chaison,93,Phatthalung,7.491,100.095
4,900301,Ban Na,9003,Chana,90,Songkhla,6.901,100.742
4,440315,Nong Kung Sawan,4403,Kosum Phisai,44,Maha Sarakham,16.194,102.975
4,160206,Chon Noi,1602,Phatthana Nikhom,16,Lop Buri,14.795,100.985
4,450303,Nong Khaen,4503,Pathum Rat,45,Roi Et,15.688,103.374
4,620506,Wang Yang,6205,Khlong Khlung,62,Kamphaeng Phet,16.204,99.774
4,621103,Lan Dokmai Tok,6211,Kosamphi Nakhon,62,Kamphaeng Phet,16.581,99.429
4,470120,Hang Hong,4701,Mueang Sakon Nakhon,47,Sakon Nakhon,17.220,104.122
4,440605,Nong Muang,4406,Borabue,44,Maha Sarakham,15.961,103.212
4,410102,Nikhom Songkhro,4101,Mueang Udon Thani,41,Udon Thani,17.365,102.688
4,412503,Um Chan,4125,Prachaksinlapakhom,41,Udon Thani,17.234,103.062
4,650404,Wang I Thok,6504,Bang Rakam,65,Phitsanulok,16.665,100.164
4,650810,Chai Nam,6508,Wang Thong,65,Phitsanulok,16.839,100.467
4,480705,Phiman,4807,Na Kae,48,Nakhon Phanom,16.909,104.540
4,130206,Khlong Hok,1302,khlong Luang,13,Pathum Thani,14.117,100.733
4,400902,Nong Kung Yai,4009,Kranuan,40,Khon Kaen,16.646,103.086
4,461402,Khai Nun,4614,Huai Phueng,46,Kalasin,16.612,103.933
4,820203,Phru Nai,8202,Ko Yao,82,Phang-nga,7.961,98.590
4,640403,Krai Nok,6404,Kong Krailat,64,Sukhothai,16.907,100.083
4,480604,Na Ngam,4806,Renu Nakhon,48,Nakhon Phanom,17.106,104.672
4,451305,Tha Hat Yao,4513,Phon Sai,45,Roi Et,15.493,103.910
4,341910,Pho Si,3419,Phibun Mangsahan,34,Ubon Ratchathani,15.293,105.237
4,800904,Khuan Krot,8009,Thung Song,80,Nakhon Si Thammarat,8.149,99.632
4,180303,Nong Noi,1803,Wat Sing,18,Chai Nat,15.177,100.015
4,451901,Nong Hi,4519,Nong Hi,45,Roi Et,15.621,104.000
4,220209,Wang Sappharot,2202,Khlung,22,Chanthaburi,12.560,102.290
4,401302,Mai Na Phiang,4013,Waeng Yai,40,Khon Kaen,15.906,102.471
4,640501,Hat Siao,6405,Si Satchanalai,64,Sukhothai,17.520,99.784
4,330708,Du,3307,Prang Ku,33,Si Sa Ket,14.782,104.027
4,401203,Chot Nong Kae,4012,Phon,40,Khon Kaen,15.856,102.650
4,302304,Si Suk,3023,Kaeng Sanam Nang,30,Nakhon Ratchasima,15.640,102.175
4,440305,Phaeng,4403,Kosum Phisai,44,Maha Sarakham,16.260,102.967
4,301904,Nong Suang,3019,Kham Thale So,30,Nakhon Ratchasima,15.086,101.894
4,960502,Tanyong Limo,9605,Ra-ngae,96,Narathiwat,6.283,101.775
4,300904,Samrong,3009,Non Thai,30,Nakhon Ratchasima,15.128,102.018
4,310203,Ban Phae,3102,Khu Mueang,31,Buri Ram,15.388,103.008
4,160404,Huai Hin,1604,Chai Badan,16,Lop Buri,15.154,101.044
4,321604,Prasat Thong,3216,Khwao Sinarin,32,Surin,14.976,103.648
4,450411,Du Noi,4504,Chaturaphak Phiman,45,Roi Et,15.784,103.467
4,661004,Bang Lai,6610,Bueng Na Rang,66,Phichit,16.208,100.231
4,300104,Khok Sung,3001,Mueang Nakhon Ratchasima,30,Nakhon Ratchasima,15.095,102.116
4,190804,Ban Prong,1908,Nong Don,19,Saraburi,14.716,100.734
4,670316,Lan Ba,6703,Lom Sak,67,Phetchabun,16.680,101.208
4,330314,Phak Phaeo,3303,Kanthararom,33,Si Sa Ket,15.034,104.537
4,620118,Thammarong,6201,Mueang Kamphaeng Phet,62,Kamphaeng Phet,16.330,99.628
4,450406,Dong Daeng,4504,Chaturaphak Phiman,45,Roi Et,15.854,103.669
4,300812,Nong Bua Lakhon,3008,Dan Khun Thot,30,Nakhon Ratchasima,15.243,101.863
4,920214,Khlong Chi Lom,9202,Kantang,92,Trang,7.433,99.587
4,350308,Kham Nam Sang,3503,Kut Chum,35,Yasothon,16.099,104.258
4,330811,Pho Krasang,3308,Khun Han,33,Si Sa Ket,14.628,104.327
4,660703,Rang Nok,6607,Sam Ngam,66,Phichit,16.432,100.212
4,601002,Noen Makok,6010,Phayuha Hkiri,60,Nakhon Sawan,15.449,100.200
4,402403,Non Sombun,4024,Ban Haet,40,Khon Kaen,16.259,102.788
4,310122,Lak Khet,3101,Mueang Buri Ram,31,Buri Ram,14.824,103.159
4,800121,Tha Sak,8001,Mueang Nakhon Si Thammarat,80,Nakhon Si Thammarat,8.510,100.032
4,310802,Non Charoen,3108,Ban Kruat,31,Buri Ram,14.464,103.189
4,480402,Phai Lom,4804,Ban Phaeng,48,Nakhon Phanom,17.989,104.154
4,450210,Nam Om,4502,Kaset Wisai,45,Roi Et,15.639,103.511
4,310117,Lumpuk,3101,Mueang Buri Ram,31,Buri Ram,14.908,102.951
4,650701,Wat Bot,6507,Wat Bot,65,Phitsanulok,17.021,100.306
4,310427,Nong Sano,3104,Nang Rong,31,Buri Ram,14.737,102.934
4,660412,Thap Man,6604,Taphan Hin,66,Phichit,16.207,100.277
4,301607,Kong Rot,3016,Huai Thalaeng,30,Nakhon Ratchasima,15.047,102.752
4,480903,Ban Siao,4809,Na Wa,48,Nakhon Phanom,17.554,104.082
4,130204,Khlong Si,1302,khlong Luang,13,Pathum Thani,14.097,100.687
4,570903,Ko Chang,5709,Mae Sai,57,Chiang Rai,20.398,100.010
4,430113,Phrathat Bang Phuan,4301,Mueang Nong Khai,43,Nong Khai,17.736,102.693
4,270801,Khok Sung,2708,Khok Sung,27,Sa kaeo,13.831,102.719
4,342207,Non Klang,3422,Samrong,34,Ubon Ratchathani,14.959,104.713
4,360603,Ban Kham,3606,Chatturat,36,Chaiyaphum,15.474,101.805
4,460807,Kham Mueat Kaeo,4608,Huai Mek,46,Kalasin,16.523,103.199
4,270605,Tha Kham,2706,Aranyaprathet,27,Sa kaeo,13.639,102.531
4,161105,Yang Thon,1611,Nong Muang,16,Lop Buri,15.248,100.702
4,650107,Samo Khae,6501,Mueang Phitsanulok,65,Phitsanulok,16.823,100.325
4,570204,Wiang Nuea,5702,Wiang Chai,57,Chiang Rai,19.932,99.940
4,961101,Paluru,9611,Su-ngai Padi,96,Narathiwat,6.073,101.905
4,950803,Huai Krathing,9508,Krong Pinang,95,Yala,6.344,101.250
4,331504,Khoen,3315,Nam Kliang,33,Si Sa Ket,14.852,104.580
4,341918,Non Kalong,3419,Phibun Mangsahan,34,Ubon Ratchathani,14.993,105.336
4,670607,Pradu Ngam,6706,Si Thep,67,Phetchabun,15.436,100.971
4,361011,Ban Don,3610,Phu Khiao,36,Chaiyaphum,16.305,102.304
4,370102,Kai Kham,3701,Mueang Amnat Charoen,37,Amnat Charoen,15.804,104.640
4,400304,Nong Waeng,4003,Phra Yuen,40,Khon Kaen,16.318,102.738
4,810801,Nuea Khlong,8108,Nuea Khlong,81,Krabi,8.086,98.990
4,390310,Pang Ku,3903,Non Sang,39,Nong Bua Lam Phu,17.003,102.593
4,550510,Chedi Chai,5505,Pua,55,Nan,19.162,100.838
4,420308,Hat Sai Khao,4203,Chiang Khan,42,Loei,17.743,101.658
4,670807,Si Mongkhon,6708,Bueng Sam Phan,67,Phetchabun,15.820,100.835
4,342606,Na Hom,3426,Thung Si Udom,34,Ubon Ratchathani,14.760,104.855
4,300410,Kham Sombun,3004,Khong,30,Nakhon Ratchasima,15.371,102.403
4,570503,Than Thong,5705,Phan,57,Chiang Rai,19.710,99.723
4,350111,Na Samai,3501,Mueang Yasothon,35,Yasothon,15.895,104.246
4,180402,Taluk,1804,Sapphaya,18,Chai Nat,15.195,100.198
4,802304,Thang Phun,8023,Chaloem Phra Kiet,80,Nakhon Si Thammarat,8.239,99.981
4,380603,,3806,Bueng Khong Long,38,Bueng Kan,18.033,104.133
4,360107,Chilong,3601,Mueang Chaiyaphum,36,Chaiyaphum,15.730,101.999
4,310125,Sakae Sam,3101,Mueang Buri Ram,31,Buri Ram,14.871,103.099
4,301317,Khok Klang,3013,Prathai,30,Nakhon Ratchasima,15.463,102.737
4,900206,Khlong Re,9002,Sathing Phra,90,Songkhla,7.542,100.388
4,302205,Laem Thong,3022,Nong Bunmak,30,Nakhon Ratchasima,14.780,102.304
4,720210,Bo Kru,7202,Doem Bang Nang Buat,72,Suphan Buri,14.893,99.905
4,350202,Du Lat,3502,Sai Mun,35,Yasothon,16.012,104.208
4,850301,Muang Kluang,8503,Papoe,85,Ranong,9.606,98.515
4,490207,Romklao,4902,Nikhom Kham Soi,49,Mukdahan,16.381,104.437
4,380408,,3804,Seka,38,Bueng Kan,17.914,103.891
4,451011,Ko Kaeo,4510,Selaphum,45,Roi Et,16.161,103.868
4,390601,Na Lao,3906,Na Wang,39,Nong Bua Lam Phu,17.294,102.073
4,700105,Huai Phai,7001,Mueang Ratchaburi,70,Ratchaburi,13.510,99.745
4,760514,Tha Laeng,7605,Tha Yang,76,Phetchaburi,12.961,99.832
4,320911,Kut Wai,3209,Sikhoraphum,32,Surin,14.920,103.868
4,460714,Non Sung,4607,Yang Talat,46,Kalasin,16.464,103.207
4,361209,Tha Mafai Wan,3612,Kaeng Khro,36,Chaiyaphum,16.155,102.097
4,920903,Nong Bua,9209,Ratsada,92,Trang,7.978,99.731
4,370115,Nong Masaeo,3701,Mueang Amnat Charoen,37,Amnat Charoen,15.774,104.746
4,311013,Hin Khon,3110,Lam Plai Mat,31,Buri Ram,15.057,102.820
4,320906,Nong Bua,3209,Sikhoraphum,32,Surin,15.083,103.760
4,321306,Samphao Lun,3213,Buachet,32,Surin,14.570,103.953
4,130403,Bueng Ka Sam,1304,Nong Suea,13,Pathum Thani,14.200,100.824
4,330315,Chan,3303,Kanthararom,33,Si Sa Ket,14.995,104.494
4,560206,Huai Yang Kham,5602,Chun,56,Phayao,19.378,100.163
4,360309,Si Samran,3603,Khon Sawan,36,Chaiyaphum,15.993,102.339
4,451406,Nong Kham,4514,At Samat,45,Roi Et,15.800,103.867
4,400907,Ban Fang,4009,Kranuan,40,Khon Kaen,16.769,103.050
4,661002,Pho Sai Ngam,6610,Bueng Na Rang,66,Phichit,16.121,100.147
4,341504,Tha Lat,3415,Warin Chamrap,34,Ubon Ratchathani,15.105,104.776
4,830305,Mai Khao,8303,Thalang,83,Phuket,8.147,98.318
4,410106,Non Sung,4101,Mueang Udon Thani,41,Udon Thani,17.287,102.846
4,440613,Nong Khu Khat,4406,Borabue,44,Maha Sarakham,15.938,102.989
4,670108,Dong Mun Lek,6701,Mueang Phetchabun,67,Phetchabun,16.478,101.203
4,220210,Trok Nong,2202,Khlung,22,Chanthaburi,12.533,102.275
4,901003,Phang La,9010,Sadao,90,Songkhla,6.773,100.464
4,400203,Non Khong,4002,Ban Fang,40,Khon Kaen,16.416,102.589
4,460502,Chaen Laen,4605,Kuchinarai,46,Kalasin,16.554,103.998
4,330703,Nong Chiang Thun,3307,Prang Ku,33,Si Sa Ket,14.875,104.101
4,490512,Kham Bok,4905,Khamcha-i,49,Mukdahan,16.499,104.411
4,770608,Wang Phong,7706,Pran Buri,77,Prachuap Khiri Khan,12.447,99.911
4,620508,Hua Thanon,6205,Khlong Khlung,62,Kamphaeng Phet,16.267,99.631
4,102107,,1021,Bang Khun Thian,10,Bangkok,13.605,100.395
4,450506,Um Mao,4505,Thawat Buri,45,Roi Et,16.025,103.773
4,160509,Lat Sali,1605,Tha Wung,16,Lop Buri,14.723,100.487
4,620413,Ko Tan,6204,Khanu Woralaksaburi,62,Kamphaeng Phet,16.103,99.788
4,440801,Palan,4408,Phayakkhaphum Phisai,44,Maha Sarakham,15.503,103.163
4,530702,Ban Dara,5307,Phichai,53,Uttaradit,17.370,100.130
4,520607,Wichet Nakhon,5206,Chae Hom,52,Lampang,18.726,99.557
4,700717,Thammasen,7007,Photharam,70,Ratchaburi,13.669,99.726
4,800613,Mae Chao Yu Hua,8006,Chian Yai,80,Nakhon Si Thammarat,8.075,100.094
4,530114,Saen To,5301,Mueang Uttaradit,53,Uttaradit,17.651,100.365
4,160601,Phai Yai,1606,Ban Mi,16,Lop Buri,15.089,100.459
4,342401,Don Mot Daeng,3424,Don Mot Daeng,34,Ubon Ratchathani,15.315,105.065
4,801611,Ko Phet,8016,Hua Sai,80,Nakhon Si Thammarat,8.112,100.291
4,140602,Chiang Rak Noi,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.160,100.594
4,560310,Rom Yen,5603,Chiang Kham,56,Phayao,19.511,100.504
4,300119,Nong Bua Sala,3001,Mueang Nakhon Ratchasima,30,Nakhon Ratchasima,14.899,102.152
4,670114,Nam Ron,6701,Mueang Phetchabun,67,Phetchabun,16.322,101.187
4,800119,Bang Chak,8001,Mueang Nakhon Si Thammarat,80,Nakhon Si Thammarat,8.376,100.061
4,930513,Chamuang,9305,Khuan Khanun,93,Phatthalung,7.765,99.956
4,460117,Khamin,4601,Mueang Kalasin,46,Kalasin,16.607,103.569
4,441007,Dong Yang,4410,Na Dun,44,Maha Sarakham,15.757,103.296
4,220603,Nong Chim,2206,Laem Sing,22,Chanthaburi,12.417,102.178
4,160407,Tha Din Dam,1604,Chai Badan,16,Lop Buri,15.150,101.134
4,661001,Huai Kaeo,6610,Bueng Na Rang,66,Phichit,16.162,100.111
4,260310,Si Ka-Ang,2603,Ban Na,26,Nakhon Nayok,14.308,101.117
4,450401,Hua Chang,4504,Chaturaphak Phiman,45,Roi Et,15.845,103.569
4,330305,Nong Waeng,3303,Kanthararom,33,Si Sa Ket,15.194,104.658
4,331903,Nong Ngu Lueam,3319,Benchalak,33,Si Sa Ket,14.836,104.653
4,402404,Nong Saeng,4024,Ban Haet,40,Khon Kaen,16.175,102.809
4,270101,Sa Kaeo,2701,Mueang Sa Kaeo,27,Sa kaeo,13.803,102.077
4,470117,Lao Po Daeng,4701,Mueang Sakon Nakhon,47,Sakon Nakhon,17.137,104.212
4,440604,Wang Chai,4406,Borabue,44,Maha Sarakham,15.986,103.064
4,720408,Ongkharak,7204,Bang Pla Ma,72,Suphan Buri,14.374,100.236
4,160302,Ko Kaeo,1603,Khok Samrong,16,Lop Buri,15.136,100.736
4,960406,Tapo Yo,9604,Yi-ngo,96,Narathiwat,6.457,101.663
4,640301,Tanot,6403,Khiri Mat,64,Sukhothai,16.839,99.824
4,931104,Lam Sin,9311,Srinagarindra,93,Phatthalung,7.495,99.875
4,620707,Chanthima,6207,Lan Krabue,62,Kamphaeng Phet,16.570,99.791
4,740304,Rong Khe,7403,Ban Phaeo,74,Samut Sakhon,13.521,100.069
4,240605,Nong Yao,2406,Phanom Sarakham,24,Chachoengsao,13.816,101.351
4,570802,Pa Sak,5708,Chiang Saen,57,Chiang Rai,20.280,100.003
